"Tabela 5457 - Área plantada ou destinada à colheita, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias e permanentes"
"Variável - Quantidade produzida (Toneladas)"
"Brasil, Unidade da Federação e Município";"Ano x Produto das lavouras temporárias e permanentes"
"Maricá (RJ)";"-"
"Mendes (RJ)";"-"
"Mesquita (RJ)";"..."
"Miguel Pereira (RJ)";"-"
"Miracema (RJ)";"-"
"Natividade (RJ)";"-"
"Niterói (RJ)";"..."
"Nova Friburgo (RJ)";"-"
"Nova Iguaçu (RJ)";"-"
"Paracambi (RJ)";"-"
"Paraíba do Sul (RJ)";"-"
"Paraty (RJ)";"-"
"Paty do Alferes (RJ)";"-"
"Petrópolis (RJ)";"-"
"Pinheiral (RJ)";"-"
"Piraí (RJ)";"-"
"Porciúncula (RJ)";"-"
"Porto Real (RJ)";"-"
"Quatis (RJ)";"-"
"Queimados (RJ)";"-"
"Quissamã (RJ)";"-"
"Resende (RJ)";"-"
"Rio Bonito (RJ)";"-"
"Rio Claro (RJ)";"-"
"Rio das Flores (RJ)";"-"
"Rio das Ostras (RJ)";"-"
"Rio de Janeiro (RJ)";"-"
"Santa Maria Madalena (RJ)";"-"
"Santo Antônio de Pádua (RJ)";"-"
"São Francisco de Itabapoana (RJ)";"-"
"São Fidélis (RJ)";"-"
"São Gonçalo (RJ)";"-"
"São João da Barra (RJ)";"-"
"São José de Ubá (RJ)";"-"
"São José do Vale do Rio Preto (RJ)";"-"
"São Pedro da Aldeia (RJ)";"-"
"São Sebastião do Alto (RJ)";"-"
"Sapucaia (RJ)";"-"
"Saquarema (RJ)";"-"
"Seropédica (RJ)";"-"
"Silva Jardim (RJ)";"-"
"Sumidouro (RJ)";"-"
"Tanguá (RJ)";"-"
"Teresópolis (RJ)";"-"
"Trajano de Moraes (RJ)";"-"
"Três Rios (RJ)";"-"
"Valença (RJ)";"-"
"Varre-Sai (RJ)";"-"
"Vassouras (RJ)";"-"
"Volta Redonda (RJ)";"-"
"Adamantina (SP)";"1034"
"Adolfo (SP)";"3673"
"Aguaí (SP)";"11127"
"Águas da Prata (SP)";"-"
"Águas de Lindóia (SP)";"-"
"Águas de Santa Bárbara (SP)";"42360"
"Águas de São Pedro (SP)";"..."
"Agudos (SP)";"2363"
"Alambari (SP)";"7260"
"Alfredo Marcondes (SP)";"-"
"Altair (SP)";"3300"
"Altinópolis (SP)";"8602"
"Alto Alegre (SP)";"1152"
"Alumínio (SP)";"-"
"Álvares Florence (SP)";"4711"
"Álvares Machado (SP)";"240"
"Álvaro de Carvalho (SP)";"300"
"Alvinlândia (SP)";"300"
"Americana (SP)";"-"
"Américo Brasiliense (SP)";"320"
"Américo de Campos (SP)";"3120"
"Amparo (SP)";"187"
"Analândia (SP)";"1980"
"Andradina (SP)";"87"
"Angatuba (SP)";"31500"
"Anhembi (SP)";"-"
"Anhumas (SP)";"1217"
"Aparecida (SP)";"-"
"Aparecida d'Oeste (SP)";"-"
"Apiaí (SP)";"6000"
"Araçariguama (SP)";"-"
"Araçatuba (SP)";"21680"
"Araçoiaba da Serra (SP)";"3400"
"Aramina (SP)";"8079"
"Arandu (SP)";"26000"
"Arapeí (SP)";"-"
"Araraquara (SP)";"4800"
"Araras (SP)";"10800"
"Arco-Íris (SP)";"-"
"Arealva (SP)";"4044"
"Areias (SP)";"-"
"Areiópolis (SP)";"-"
"Ariranha (SP)";"1440"
"Artur Nogueira (SP)";"300"
"Arujá (SP)";"..."
"Aspásia (SP)";"-"
"Assis (SP)";"32200"
"Atibaia (SP)";"3000"
"Auriflama (SP)";"840"
"Avaí (SP)";"-"
"Avanhandava (SP)";"1260"
"Avaré (SP)";"51300"
"Bady Bassitt (SP)";"2331"
"Balbinos (SP)";"-"
"Bálsamo (SP)";"990"
"Bananal (SP)";"-"
"Barão de Antonina (SP)";"16860"
"Barbosa (SP)";"396"
"Bariri (SP)";"4365"
"Barra Bonita (SP)";"353"
"Barra do Chapéu (SP)";"300"
"Barra do Turvo (SP)";"-"
"Barretos (SP)";"19836"
"Barrinha (SP)";"208"
"Barueri (SP)";"..."
"Bastos (SP)";"-"
"Batatais (SP)";"11020"
"Bauru (SP)";"-"
"Bebedouro (SP)";"9750"
"Bento de Abreu (SP)";"3300"
"Bernardino de Campos (SP)";"15773"
"Bertioga (SP)";"..."
"Bilac (SP)";"4620"
"Birigui (SP)";"38577"
"Biritiba Mirim (SP)";"-"
"Boa Esperança do Sul (SP)";"3120"
"Bocaina (SP)";"641"
"Bofete (SP)";"-"
"Boituva (SP)";"2625"
"Bom Jesus dos Perdões (SP)";"-"
"Bom Sucesso de Itararé (SP)";"-"
"Borá (SP)";"-"
"Boracéia (SP)";"2500"
"Borborema (SP)";"1620"
"Borebi (SP)";"1755"
"Botucatu (SP)";"9017"
"Bragança Paulista (SP)";"2000"
"Braúna (SP)";"2250"
"Brejo Alegre (SP)";"8370"
"Brodowski (SP)";"1120"
"Brotas (SP)";"12295"
"Buri (SP)";"98980"
"Buritama (SP)";"1782"
"Buritizal (SP)";"6296"
"Cabrália Paulista (SP)";"-"
"Cabreúva (SP)";"-"
"Caçapava (SP)";"-"
"Cachoeira Paulista (SP)";"-"
"Caconde (SP)";"450"
"Cafelândia (SP)";"6506"
"Caiabu (SP)";"-"
"Caieiras (SP)";"-"
"Caiuá (SP)";"500"
"Cajamar (SP)";"-"
"Cajati (SP)";"-"
"Cajobi (SP)";"2819"
"Cajuru (SP)";"1344"
"Campina do Monte Alegre (SP)";"18480"
"Campinas (SP)";"2128"
"Campo Limpo Paulista (SP)";"..."
"Campos do Jordão (SP)";"..."
"Campos Novos Paulista (SP)";"43856"
"Cananéia (SP)";"-"
"Canas (SP)";"-"
"Cândido Mota (SP)";"105594"
"Cândido Rodrigues (SP)";"288"
"Canitar (SP)";"4250"
"Capão Bonito (SP)";"85500"
"Capela do Alto (SP)";"3600"
"Capivari (SP)";"570"
"Caraguatatuba (SP)";"-"
"Carapicuíba (SP)";"..."
"Cardoso (SP)";"10104"
"Casa Branca (SP)";"44291"
"Cássia dos Coqueiros (SP)";"945"
"Castilho (SP)";"4598"
"Catanduva (SP)";"1080"
"Catiguá (SP)";"1200"
"Cedral (SP)";"681"
"Cerqueira César (SP)";"49725"
"Cerquilho (SP)";"1120"
"Cesário Lange (SP)";"7560"
"Charqueada (SP)";"-"
"Clementina (SP)";"2219"
"Colina (SP)";"3869"
"Colômbia (SP)";"8647"
"Conchal (SP)";"13650"
"Conchas (SP)";"884"
"Cordeirópolis (SP)";"2520"
"Coroados (SP)";"10764"
"Coronel Macedo (SP)";"41315"
"Corumbataí (SP)";"1260"
"Cosmópolis (SP)";"432"
"Cosmorama (SP)";"720"
"Cotia (SP)";"..."
"Cravinhos (SP)";"-"
"Cristais Paulista (SP)";"2800"
"Cruzália (SP)";"23910"
"Cruzeiro (SP)";"-"
"Cubatão (SP)";"..."
"Cunha (SP)";"-"
"Descalvado (SP)";"1500"
"Dirce Reis (SP)";"-"
"Divinolândia (SP)";"-"
"Dobrada (SP)";"735"
"Dois Córregos (SP)";"2439"
"Dolcinópolis (SP)";"-"
"Dourado (SP)";"600"
"Dracena (SP)";"686"
"Duartina (SP)";"-"
"Dumont (SP)";"1080"
"Echaporã (SP)";"9000"
"Eldorado (SP)";"-"
"Elias Fausto (SP)";"1800"
"Elisiário (SP)";"-"
"Embaúba (SP)";"140"
"Embu das Artes (SP)";"..."
"Embu-Guaçu (SP)";"-"
"Emilianópolis (SP)";"2190"
"Engenheiro Coelho (SP)";"2160"
"Espírito Santo do Pinhal (SP)";"-"
"Espírito Santo do Turvo (SP)";"6231"
"Estrela d'Oeste (SP)";"240"
"Estrela do Norte (SP)";"240"
"Euclides da Cunha Paulista (SP)";"2520"
"Fartura (SP)";"15000"
"Fernandópolis (SP)";"480"
"Fernando Prestes (SP)";"360"
"Fernão (SP)";"1200"
"Ferraz de Vasconcelos (SP)";"..."
"Flora Rica (SP)";"1440"
"Floreal (SP)";"675"
"Flórida Paulista (SP)";"600"
"Florínea (SP)";"24065"
"Franca (SP)";"3780"
"Francisco Morato (SP)";"-"
"Franco da Rocha (SP)";"-"
"Gabriel Monteiro (SP)";"564"
"Gália (SP)";"2400"
"Garça (SP)";"5400"
"Gastão Vidigal (SP)";"1780"
"Gavião Peixoto (SP)";"4130"
"General Salgado (SP)";"3600"
"Getulina (SP)";"1270"
"Glicério (SP)";"10800"
"Guaiçara (SP)";"2970"
"Guaimbê (SP)";"540"
"Guaíra (SP)";"92160"
"Guapiaçu (SP)";"3300"
"Guapiara (SP)";"33000"
"Guará (SP)";"12885"
"Guaraçaí (SP)";"-"
"Guaraci (SP)";"4434"
"Guarani d'Oeste (SP)";"726"
"Guarantã (SP)";"108"
"Guararapes (SP)";"18000"
"Guararema (SP)";"-"
"Guaratinguetá (SP)";"4200"
"Guareí (SP)";"6000"
"Guariba (SP)";"3960"
"Guarujá (SP)";"-"
"Guarulhos (SP)";"..."
"Guatapará (SP)";"104"
"Guzolândia (SP)";"1680"
"Herculândia (SP)";"1750"
"Holambra (SP)";"2520"
"Hortolândia (SP)";"..."
"Iacanga (SP)";"14400"
"Iacri (SP)";"-"
"Iaras (SP)";"10380"
"Ibaté (SP)";"450"
"Ibirá (SP)";"2520"
"Ibirarema (SP)";"38500"
"Ibitinga (SP)";"5400"
"Ibiúna (SP)";"840"
"Icém (SP)";"2450"
"Iepê (SP)";"34709"
"Igaraçu do Tietê (SP)";"787"
"Igarapava (SP)";"8280"
"Igaratá (SP)";"-"
"Iguape (SP)";"-"
"Ilhabela (SP)";"..."
"Ilha Solteira (SP)";"900"
"Indaiatuba (SP)";"770"
"Indiana (SP)";"415"
"Indiaporã (SP)";"2400"
"Inúbia Paulista (SP)";"520"
"Ipaussu (SP)";"3900"
"Iperó (SP)";"262"
"Ipeúna (SP)";"-"
"Ipiguá (SP)";"495"
"Iporanga (SP)";"-"
"Ipuã (SP)";"40096"
"Iracemápolis (SP)";"1440"
"Irapuã (SP)";"600"
"Irapuru (SP)";"1125"
"Itaberá (SP)";"161963"
"Itaí (SP)";"70800"
"Itajobi (SP)";"-"
"Itaju (SP)";"3799"
"Itanhaém (SP)";"-"
"Itaoca (SP)";"-"
"Itapecerica da Serra (SP)";"..."
"Itapetininga (SP)";"105000"
"Itapeva (SP)";"360000"
"Itapevi (SP)";"..."
"Itapira (SP)";"8640"
"Itapirapuã Paulista (SP)";"-"
"Itápolis (SP)";"19000"
"Itaporanga (SP)";"61248"
"Itapuí (SP)";"291"
"Itapura (SP)";"5472"
"Itaquaquecetuba (SP)";"..."
"Itararé (SP)";"83600"
"Itariri (SP)";"-"
"Itatiba (SP)";"210"
"Itatinga (SP)";"5460"
"Itirapina (SP)";"780"
"Itirapuã (SP)";"360"
"Itobi (SP)";"3720"
"Itu (SP)";"1080"
"Itupeva (SP)";"36"
"Ituverava (SP)";"34945"
"Jaborandi (SP)";"5778"
"Jaboticabal (SP)";"13212"
"Jacareí (SP)";"-"
"Jaci (SP)";"1200"
"Jacupiranga (SP)";"-"
"Jaguariúna (SP)";"432"
"Jales (SP)";"360"
"Jambeiro (SP)";"-"
"Jandira (SP)";"..."
"Jardinópolis (SP)";"7200"
"Jarinu (SP)";"-"
"Jaú (SP)";"15007"
"Jeriquara (SP)";"2160"
"Joanópolis (SP)";"-"
"João Ramalho (SP)";"3717"
"José Bonifácio (SP)";"1440"
"Júlio Mesquita (SP)";"-"
"Jumirim (SP)";"1800"
"Jundiaí (SP)";"-"
"Junqueirópolis (SP)";"1311"
"Juquiá (SP)";"-"
"Juquitiba (SP)";"..."
"Lagoinha (SP)";"-"
"Laranjal Paulista (SP)";"339"
"Lavínia (SP)";"2494"
"Lavrinhas (SP)";"-"
"Leme (SP)";"10800"
"Lençóis Paulista (SP)";"18000"
"Limeira (SP)";"13200"
"Lindóia (SP)";"-"
"Lins (SP)";"1320"
"Lorena (SP)";"45"
"Lourdes (SP)";"3162"
"Louveira (SP)";"-"
"Lucélia (SP)";"4590"
"Lucianópolis (SP)";"582"
"Luís Antônio (SP)";"5400"
"Luiziânia (SP)";"900"
"Lupércio (SP)";"2160"
"Lutécia (SP)";"10500"
"Macatuba (SP)";"4376"
"Macaubal (SP)";"990"
"Macedônia (SP)";"1050"
"Magda (SP)";"4500"
"Mairinque (SP)";"1080"
"Mairiporã (SP)";"..."
"Manduri (SP)";"6667"
"Marabá Paulista (SP)";"3485"
"Maracaí (SP)";"97772"
"Marapoama (SP)";"400"
"Mariápolis (SP)";"95"
"Marília (SP)";"2700"
"Marinópolis (SP)";"540"
"Martinópolis (SP)";"6661"
"Matão (SP)";"10560"
"Mauá (SP)";"..."
"Mendonça (SP)";"720"
"Meridiano (SP)";"1350"
"Mesópolis (SP)";"1872"
"Miguelópolis (SP)";"70060"
"Mineiros do Tietê (SP)";"2610"
"Miracatu (SP)";"-"
"Mira Estrela (SP)";"374"
"Mirandópolis (SP)";"1440"
"Mirante do Paranapanema (SP)";"9600"
"Mirassol (SP)";"2550"
"Mirassolândia (SP)";"1350"
"Mococa (SP)";"9900"
"Mogi das Cruzes (SP)";"-"
"Mogi Guaçu (SP)";"12600"
"Mogi Mirim (SP)";"12870"
"Mombuca (SP)";"165"
"Monções (SP)";"1980"
"Mongaguá (SP)";"-"
"Monte Alegre do Sul (SP)";"-"
"Monte Alto (SP)";"1920"
"Monte Aprazível (SP)";"2760"
"Monte Azul Paulista (SP)";"1950"
"Monte Castelo (SP)";"645"
"Monteiro Lobato (SP)";"-"
"Monte Mor (SP)";"684"
"Morro Agudo (SP)";"44651"
"Morungaba (SP)";"303"
"Motuca (SP)";"2240"
"Murutinga do Sul (SP)";"192"
"Nantes (SP)";"24456"
"Narandiba (SP)";"360"
"Natividade da Serra (SP)";"-"
"Nazaré Paulista (SP)";"-"
"Neves Paulista (SP)";"4320"
"Nhandeara (SP)";"5850"
"Nipoã (SP)";"660"
"Nova Aliança (SP)";"-"
"Nova Campina (SP)";"1113"
"Nova Canaã Paulista (SP)";"-"
"Nova Castilho (SP)";"2400"
"Nova Europa (SP)";"2560"
"Nova Granada (SP)";"7140"
"Nova Guataporanga (SP)";"-"
"Nova Independência (SP)";"-"
"Novais (SP)";"1800"
"Nova Luzitânia (SP)";"1520"
"Nova Odessa (SP)";"60"
"Novo Horizonte (SP)";"1890"
"Nuporanga (SP)";"13616"
"Ocauçu (SP)";"2311"
"Óleo (SP)";"24765"
"Olímpia (SP)";"1140"
"Onda Verde (SP)";"450"
"Oriente (SP)";"-"
"Orindiúva (SP)";"12658"
"Orlândia (SP)";"7590"
"Osasco (SP)";"..."
"Oscar Bressane (SP)";"387"
"Osvaldo Cruz (SP)";"781"
"Ourinhos (SP)";"10007"
"Ouroeste (SP)";"2100"
"Ouro Verde (SP)";"140"
"Pacaembu (SP)";"423"
"Palestina (SP)";"7199"
"Palmares Paulista (SP)";"5760"
"Palmeira d'Oeste (SP)";"-"
"Palmital (SP)";"107908"
"Panorama (SP)";"-"
"Paraguaçu Paulista (SP)";"21930"
"Paraibuna (SP)";"-"
"Paraíso (SP)";"1800"
"Paranapanema (SP)";"72085"
"Paranapuã (SP)";"1368"
"Parapuã (SP)";"1750"
"Pardinho (SP)";"13515"
"Pariquera-Açu (SP)";"-"
"Parisi (SP)";"390"
"Patrocínio Paulista (SP)";"4320"
"Paulicéia (SP)";"1160"
"Paulínia (SP)";"-"
"Paulistânia (SP)";"1020"
"Paulo de Faria (SP)";"7750"
"Pederneiras (SP)";"17280"
"Pedra Bela (SP)";"900"
"Pedranópolis (SP)";"360"
"Pedregulho (SP)";"5070"
"Pedreira (SP)";"-"
"Pedrinhas Paulista (SP)";"26760"
"Pedro de Toledo (SP)";"-"
"Penápolis (SP)";"15840"
"Pereira Barreto (SP)";"5364"
"Pereiras (SP)";"-"
"Peruíbe (SP)";"-"
"Piacatu (SP)";"528"
"Piedade (SP)";"400"
"Pilar do Sul (SP)";"32400"
"Pindamonhangaba (SP)";"3200"
"Pindorama (SP)";"1800"
"Pinhalzinho (SP)";"1440"
"Piquerobi (SP)";"3700"
"Piquete (SP)";"-"
"Piracaia (SP)";"-"
"Piracicaba (SP)";"2880"
"Piraju (SP)";"31884"
"Pirajuí (SP)";"5400"
"Pirangi (SP)";"1170"
"Pirapora do Bom Jesus (SP)";"..."
"Pirapozinho (SP)";"1753"
"Pirassununga (SP)";"21120"
"Piratininga (SP)";"691"
"Pitangueiras (SP)";"1980"
"Planalto (SP)";"3960"
"Platina (SP)";"29070"
"Poá (SP)";"..."
"Poloni (SP)";"300"
"Pompéia (SP)";"4200"
"Pongaí (SP)";"570"
"Pontal (SP)";"2640"
"Pontalinda (SP)";"162"
"Pontes Gestal (SP)";"2880"
"Populina (SP)";"485"
"Porangaba (SP)";"396"
"Porto Feliz (SP)";"735"
"Porto Ferreira (SP)";"8910"
"Potim (SP)";"1800"
"Potirendaba (SP)";"2880"
"Pracinha (SP)";"338"
"Pradópolis (SP)";"6735"
"Praia Grande (SP)";"..."
"Pratânia (SP)";"495"
"Presidente Alves (SP)";"-"
"Presidente Bernardes (SP)";"6396"
"Presidente Epitácio (SP)";"960"
"Presidente Prudente (SP)";"-"
"Presidente Venceslau (SP)";"-"
"Promissão (SP)";"6000"
"Quadra (SP)";"6242"
"Quatá (SP)";"4389"
"Queiroz (SP)";"300"
"Queluz (SP)";"-"
"Quintana (SP)";"6000"
"Rafard (SP)";"-"
"Rancharia (SP)";"64437"
"Redenção da Serra (SP)";"-"
"Regente Feijó (SP)";"3220"
"Reginópolis (SP)";"2295"
"Registro (SP)";"-"
"Restinga (SP)";"720"
"Ribeira (SP)";"-"
"Ribeirão Bonito (SP)";"350"
"Ribeirão Branco (SP)";"9720"
"Ribeirão Corrente (SP)";"840"
"Ribeirão do Sul (SP)";"38664"
"Ribeirão dos Índios (SP)";"3700"
"Ribeirão Grande (SP)";"7200"
"Ribeirão Pires (SP)";"..."
"Ribeirão Preto (SP)";"1470"
"Riversul (SP)";"18500"
"Rifaina (SP)";"696"
"Rincão (SP)";"640"
"Rinópolis (SP)";"300"
"Rio Claro (SP)";"650"
"Rio das Pedras (SP)";"1000"
"Rio Grande da Serra (SP)";"..."
"Riolândia (SP)";"12944"
"Rosana (SP)";"12500"
"Roseira (SP)";"1620"
"Rubiácea (SP)";"575"
"Rubinéia (SP)";"3240"
"Sabino (SP)";"6080"
"Sagres (SP)";"480"
"Sales (SP)";"300"
"Sales Oliveira (SP)";"9180"
"Salesópolis (SP)";"-"
"Salmourão (SP)";"1114"
"Saltinho (SP)";"110"
"Salto (SP)";"440"
"Salto de Pirapora (SP)";"4500"
"Salto Grande (SP)";"27637"
"Sandovalina (SP)";"2550"
"Santa Adélia (SP)";"2730"
"Santa Albertina (SP)";"-"
"Santa Bárbara d'Oeste (SP)";"3200"
"Santa Branca (SP)";"-"
"Santa Clara d'Oeste (SP)";"846"
"Santa Cruz da Conceição (SP)";"2535"
"Santa Cruz da Esperança (SP)";"360"
"Santa Cruz das Palmeiras (SP)";"5580"
"Santa Cruz do Rio Pardo (SP)";"109182"
"Santa Ernestina (SP)";"555"
"Santa Fé do Sul (SP)";"-"
"Santa Gertrudes (SP)";"543"
"Santa Isabel (SP)";"-"
"Santa Lúcia (SP)";"1280"
"Santa Maria da Serra (SP)";"5250"
"Santa Mercedes (SP)";"600"
"Santana da Ponte Pensa (SP)";"1320"
"Santana de Parnaíba (SP)";"..."
"Santa Rita d'Oeste (SP)";"3000"
"Santa Rita do Passa Quatro (SP)";"990"
"Santa Rosa de Viterbo (SP)";"4290"
"Santa Salete (SP)";"-"
"Santo Anastácio (SP)";"9200"
"Santo André (SP)";"..."
"Santo Antônio da Alegria (SP)";"6000"
"Santo Antônio de Posse (SP)";"972"
"Santo Antônio do Aracanguá (SP)";"26400"
"Santo Antônio do Jardim (SP)";"-"
"Santo Antônio do Pinhal (SP)";"-"
"Santo Expedito (SP)";"-"
"Santópolis do Aguapeí (SP)";"230"
"Santos (SP)";"..."
"São Bento do Sapucaí (SP)";"-"
"São Bernardo do Campo (SP)";"..."
"São Carlos (SP)";"6600"
"São Francisco (SP)";"120"
"São João da Boa Vista (SP)";"315"
"São João das Duas Pontes (SP)";"-"
"São João de Iracema (SP)";"780"
"São João do Pau d'Alho (SP)";"2448"
"São Joaquim da Barra (SP)";"10365"
"São José da Bela Vista (SP)";"12060"
"São José do Barreiro (SP)";"-"
"São José do Rio Pardo (SP)";"870"
"São José do Rio Preto (SP)";"840"
"São José dos Campos (SP)";"-"
"São Lourenço da Serra (SP)";"..."
"São Luiz do Paraitinga (SP)";"-"
"São Manuel (SP)";"3000"
"São Miguel Arcanjo (SP)";"40000"
"São Paulo (SP)";"-"
"São Pedro (SP)";"350"
"São Pedro do Turvo (SP)";"27060"
"São Roque (SP)";"1800"
"São Sebastião (SP)";"-"
"São Sebastião da Grama (SP)";"240"
"São Simão (SP)";"-"
"São Vicente (SP)";"..."
"Sarapuí (SP)";"5940"
"Sarutaiá (SP)";"7524"
"Sebastianópolis do Sul (SP)";"300"
"Serra Azul (SP)";"2160"
"Serrana (SP)";"480"
"Serra Negra (SP)";"840"
"Sertãozinho (SP)";"1200"
"Sete Barras (SP)";"-"
"Severínia (SP)";"1365"
"Silveiras (SP)";"-"
"Socorro (SP)";"3600"
"Sorocaba (SP)";"1500"
"Sud Mennucci (SP)";"5681"
"Sumaré (SP)";"1400"
"Suzano (SP)";"-"
"Suzanápolis (SP)";"2970"
"Tabapuã (SP)";"1152"
"Tabatinga (SP)";"5940"
"Taboão da Serra (SP)";"..."
"Taciba (SP)";"27850"
"Taguaí (SP)";"5210"
"Taiaçu (SP)";"828"
"Taiúva (SP)";"288"
"Tambaú (SP)";"2400"
"Tanabi (SP)";"4950"
"Tapiraí (SP)";"-"
"Tapiratiba (SP)";"3240"
"Taquaral (SP)";"540"
"Taquaritinga (SP)";"5270"
"Taquarituba (SP)";"91350"
"Taquarivaí (SP)";"43426"
"Tarabai (SP)";"288"
"Tarumã (SP)";"31650"
"Tatuí (SP)";"15000"
"Taubaté (SP)";"2200"
"Tejupá (SP)";"7560"
"Teodoro Sampaio (SP)";"4570"
"Terra Roxa (SP)";"5850"
"Tietê (SP)";"240"
"Timburi (SP)";"2849"
"Torre de Pedra (SP)";"-"
"Torrinha (SP)";"5793"
"Trabiju (SP)";"-"
"Tremembé (SP)";"336"
"Três Fronteiras (SP)";"240"
"Tuiuti (SP)";"-"
"Tupã (SP)";"6000"
"Tupi Paulista (SP)";"840"
"Turiúba (SP)";"1980"
"Turmalina (SP)";"-"
"Ubarana (SP)";"4800"
"Ubatuba (SP)";"-"
"Ubirajara (SP)";"1864"
"Uchoa (SP)";"270"
"União Paulista (SP)";"1026"
"Urânia (SP)";"-"
"Uru (SP)";"302"
"Urupês (SP)";"600"
"Valentim Gentil (SP)";"2322"
"Valinhos (SP)";"-"
"Valparaíso (SP)";"1200"
"Vargem (SP)";"1237"
"Vargem Grande do Sul (SP)";"2442"
"Vargem Grande Paulista (SP)";"..."
"Várzea Paulista (SP)";"..."
"Vera Cruz (SP)";"-"
"Vinhedo (SP)";"-"
"Viradouro (SP)";"5850"
"Vista Alegre do Alto (SP)";"1050"
"Vitória Brasil (SP)";"300"
"Votorantim (SP)";"1620"
"Votuporanga (SP)";"360"
"Zacarias (SP)";"2880"
"Chavantes (SP)";"7286"
"Estiva Gerbi (SP)";"1596"
"Abatiá (PR)";"37064"
"Adrianópolis (PR)";"-"
"Agudos do Sul (PR)";"6661"
"Almirante Tamandaré (PR)";"544"
"Altamira do Paraná (PR)";"5750"
"Altônia (PR)";"3465"
"Alto Paraná (PR)";"627"
"Alto Piquiri (PR)";"51000"
"Alvorada do Sul (PR)";"73500"
"Amaporã (PR)";"1932"
"Ampére (PR)";"6576"
"Anahy (PR)";"10000"
"Andirá (PR)";"47401"
"Ângulo (PR)";"9351"
"Antonina (PR)";"-"
"Antônio Olinto (PR)";"27900"
"Apucarana (PR)";"67725"
"Arapongas (PR)";"72528"
"Arapoti (PR)";"131202"
"Arapuã (PR)";"20820"
"Araruna (PR)";"27550"
"Araucária (PR)";"61218"
"Ariranha do Ivaí (PR)";"23288"
"Assaí (PR)";"85239"
"Assis Chateaubriand (PR)";"42511"
"Astorga (PR)";"89950"
"Atalaia (PR)";"7590"
"Balsa Nova (PR)";"56120"
"Bandeirantes (PR)";"60225"
"Barbosa Ferraz (PR)";"10362"
"Barracão (PR)";"5346"
"Barra do Jacaré (PR)";"19980"
"Bela Vista da Caroba (PR)";"3982"
"Bela Vista do Paraíso (PR)";"50914"
"Bituruna (PR)";"8500"
"Boa Esperança (PR)";"52710"
"Boa Esperança do Iguaçu (PR)";"5420"
"Boa Ventura de São Roque (PR)";"68250"
"Boa Vista da Aparecida (PR)";"10000"
"Bocaiúva do Sul (PR)";"242"
"Bom Jesus do Sul (PR)";"7565"
"Bom Sucesso (PR)";"14700"
"Bom Sucesso do Sul (PR)";"34410"
"Borrazópolis (PR)";"25200"
"Braganey (PR)";"50000"
"Brasilândia do Sul (PR)";"27360"
"Cafeara (PR)";"5715"
"Cafelândia (PR)";"34271"
"Cafezal do Sul (PR)";"12782"
"Califórnia (PR)";"24500"
"Cambará (PR)";"60480"
"Cambé (PR)";"112640"
"Cambira (PR)";"23560"
"Campina da Lagoa (PR)";"85000"
"Campina do Simão (PR)";"38241"
"Campina Grande do Sul (PR)";"-"
"Campo Bonito (PR)";"40000"
"Campo do Tenente (PR)";"47640"
"Campo Largo (PR)";"36015"
"Campo Magro (PR)";"15720"
"Campo Mourão (PR)";"114840"
"Cândido de Abreu (PR)";"61908"
"Candói (PR)";"170000"
"Cantagalo (PR)";"62700"
"Capanema (PR)";"8500"
"Capitão Leônidas Marques (PR)";"18000"
"Carambeí (PR)";"92200"
"Carlópolis (PR)";"9620"
"Cascavel (PR)";"260000"
"Castro (PR)";"247150"
"Catanduvas (PR)";"63689"
"Centenário do Sul (PR)";"20550"
"Cerro Azul (PR)";"2595"
"Céu Azul (PR)";"30000"
"Chopinzinho (PR)";"50330"
"Cianorte (PR)";"12000"
"Cidade Gaúcha (PR)";"970"
"Clevelândia (PR)";"94147"
"Colombo (PR)";"-"
"Colorado (PR)";"3515"
"Congonhinhas (PR)";"46359"
"Conselheiro Mairinck (PR)";"30966"
"Contenda (PR)";"56437"
"Corbélia (PR)";"121937"
"Cornélio Procópio (PR)";"112882"
"Coronel Domingos Soares (PR)";"68400"
"Coronel Vivida (PR)";"50865"
"Corumbataí do Sul (PR)";"4361"
"Cruzeiro do Iguaçu (PR)";"6725"
"Cruzeiro do Oeste (PR)";"6318"
"Cruzeiro do Sul (PR)";"8416"
"Cruz Machado (PR)";"8000"
"Cruzmaltina (PR)";"24541"
"Curitiba (PR)";"-"
"Curiúva (PR)";"28644"
"Diamante do Norte (PR)";"2270"
"Diamante do Sul (PR)";"6200"
"Diamante D'Oeste (PR)";"4503"
"Dois Vizinhos (PR)";"23760"
"Douradina (PR)";"1500"
"Doutor Camargo (PR)";"9430"
"Enéas Marques (PR)";"2988"
"Engenheiro Beltrão (PR)";"21824"
"Esperança Nova (PR)";"135"
"Entre Rios do Oeste (PR)";"4288"
"Espigão Alto do Iguaçu (PR)";"43560"
"Farol (PR)";"28520"
"Faxinal (PR)";"43140"
"Fazenda Rio Grande (PR)";"6314"
"Fênix (PR)";"15500"
"Fernandes Pinheiro (PR)";"52500"
"Figueira (PR)";"7138"
"Floraí (PR)";"12720"
"Flor da Serra do Sul (PR)";"12870"
"Floresta (PR)";"11466"
"Florestópolis (PR)";"22270"
"Flórida (PR)";"4500"
"Formosa do Oeste (PR)";"64400"
"Foz do Iguaçu (PR)";"6265"
"Francisco Alves (PR)";"9120"
"Francisco Beltrão (PR)";"36460"
